algorithm_name,run_id,Round,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,Recall,Goodput,total_time_ms,total_time_s,total_energy_j,edp,collision_rate
LODS (eps=0.30),197,197,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),197,197,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),197,197,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,197,197,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),198,198,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),198,198,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),198,198,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),198,198,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),199,199,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,198,198,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),199,199,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),199,199,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),199,199,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,199,199,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
